"User-ID","Location","Age"
"19057","orlando, florida, usa","53"
"19059","truro, ,","33"
"19060","tokyo, tasmania, japan",NULL
"19063","karlsruhe, baden-wuerttemberg, germany",NULL
"19064","hausham, bayern, germany",NULL
"19075","alcobaça, leiria, portugal","29"
"19077","naples, florida, usa","44"
"19078","ottawa, ontario, canada",NULL
"19085","menomonie, wisconsin, usa","60"
"19087","victoria, british columbia, canada",NULL
"19096","stockport   cheshire, england, united kingdom","45"
"19097","genova, liguria, italy","15"
"19102","fochabers, scotland, united kingdom","36"
"19107","thousand oaks, california, usa","45"
"19110","clearwater, florida,","47"
"19112","montréal, quebec, canada","25"
"19114","campodarsego, veneto, italy","18"
"19119","laporte, indiana, usa",NULL
"19126","cambridge, massachusetts, usa",NULL
"19127","chapel hill, north carolina, usa",NULL
"19129","saskatoon, saskatchewan, canada","45"
"19130","windsor, ontario, canada",NULL
"19132","san lorenzo, california, usa","17"
"19135","erlangen, bayern, germany","34"
"19136","lund, skane, sweden","24"
"19145","nyc, new york, usa",NULL
"19146","browns mills, new jersey, usa","35"
"19150","brattleboro, vermont, usa","23"
"19153","chapel hill, north carolina, usa",NULL
"19163","anchorage, alaska, usa",NULL
"19165","stoneham, massachusetts, usa","46"
"19166","pittsburgh, pennsylvania, usa",NULL
"19176","gainsborough, ,",NULL
"19202","utrecht, utrecht, netherlands",NULL
"19206","villar dora (to), piemonte, italy","38"
"19211","barreiro, n/a, portugal",NULL
"19212","glendale, california, usa","33"
"19217","los angeles, california, usa","73"
"19220","hatboro, pennsylvania, usa","47"
"19221","omaha, nebraska, usa","33"
"19226","melbourne, victoria, australia","30"
"19232","zaragoza, aragón, spain","44"
"19233","richmond, virginia, usa",NULL
"19238","stockton-on-tees, england, united kingdom","34"
"19240","milano, lombardia, italy","42"
"19244","trieste, friuli venezia giulia, italy",NULL
"19248","perry, florida, usa","46"
"19254","zürich, zürich, switzerland","25"
"19259","nutley, new jersey, usa","45"
"19265","half moon bay, california, usa",NULL
"19268","lewiston, ,","40"
"19269","barcelona, catalunya, spain",NULL
"19275","los angeles, california, usa","57"
"19280","a, alabama, united kingdom","24"
"19281","via giacomo bove 30/a roma, lazio, italy","34"
"19285","milano, lombardia, italy","24"
"19286","london, england, united kingdom",NULL
"19287","kamloops, british columbia, canada","23"
"19295","pontiac, michigan, usa","21"
"19296","paris, n/a, france","30"
"19300","la coruña, galicia, spain","45"
"19303","san jose, california, usa","48"
"19319","montgomery village, maryland, usa","53"
"19320","conneautville, ,","47"
"19330","milford, connecticut, usa","66"
"19331","harrisburg, pennsylvania, usa",NULL
"19332","shoreview, minnesota, usa","67"
"19336","leavenworth, kansas, usa",NULL
"19337","riverton, wyoming, usa",NULL
"19338","henderson, nevada, usa","58"
"19339","o`fallon, missouri, usa","44"
"19345","boston, massachusetts, usa",NULL
"19347","worcester, massachusetts, usa",NULL
"19350","victoria, british columbia, canada",NULL
"19362","sunrise, florida, usa","34"
"19365","salem, illinois, usa","64"
"19368","aveiro, beira litoral, portugal","28"
"19371","royal oak, michigan, usa","52"
"19375","grand haven, michigan, usa",NULL
"19378","oolitic, indiana, usa","45"
"19381","bessemer, alabama, usa","61"
"19384","reading, pennsylvania, usa",NULL
"19395","gardencity, new york, usa","26"
"19416","greenfield, massachusetts, usa","44"
"19422","indialantic, florida, usa","37"
"19423","calgary, alberta, canada",NULL
"19424","st. louis, missouri, usa","67"
"19429","spokane, washington, usa",NULL
"19433","palmdale, california, usa","48"
"19436","bruxelles, bruxelles capitale, belgium","21"
"19440","frascati, toscana, italy","34"
"19445","selden, new york, usa",NULL
"19447","matamata, waikato, new zealand",NULL
"19469","mansfield, ohio, usa","54"
"19477","wadsworth, illinois, usa","47"
"19478","madera, california, usa",NULL
"19480","los angeles, california, usa",NULL
"19484","charleston, west virginia, usa","55"
"19491","bellingham, washington, usa",NULL
"19493","baldwin, ,",NULL
"19498","perth, western australia, australia","40"
"19501","mosinee, wisconsin, usa",NULL
"19502","folkestone, england, united kingdom",NULL
"19503","lees summit, missouri, usa","61"
"19509","lisboa, lisboa, portugal","39"
"19514","winnipeg, manitoba, canada",NULL
"19515","tacoma, washington, usa","39"
"19519","whangarei, northland, new zealand",NULL
"19522","candler, north carolina, usa","54"
"19528","gulfport, florida, usa",NULL
"19529","priest river, idaho, usa","44"
"19531","indianapolis, indiana, usa",NULL
"19532","orlando, florida, usa","37"
"19538","austin, texas, usa",NULL
"19539","berkeley, california, usa",NULL
"19540","kelowna, british columbia, canada",NULL
"19541","baton rouge, louisiana, usa",NULL
"19542","san francisco, california, usa",NULL
"19544","hemet, california, usa","69"
"19547","hamilton, ontario, canada",NULL
"19549","long branch, new jersey, usa",NULL
"19550","fremont, ,",NULL
"19556","bell canyon, california, usa",NULL
"19558","misawa, aomori prefecture, japan",NULL
"19560","barcelona, catalunya, spain","43"
"19565","dekalb, illinois, usa","24"
"19568","roma, lazio, italy",NULL
"19570","bolingbrook, illinois, usa","63"
"19571","rahway, new jersey, usa",NULL
"19573","stockton, california, usa","69"
"19574","caledonia, illinois, usa","59"
"19575","cologne, germany, germany","28"
"19576","seattle, washington, usa",NULL
"19577","chicago, illinois, usa","72"
"19578","kingston, massachusetts, usa","48"
"19582","acton, maine, usa","56"
"19586","milford, new jersey, usa","42"
"19589","siasconset, massachusetts, usa","50"
"19592","grass valley, california, usa",NULL
"19603","asheville, north carolina, usa",NULL
"19605","seattle, washington, usa",NULL
"19609","jenkintown, pennsylvania, usa","28"
"19610","arsago seprio, lombardia, italy","22"
"19611","salzgitter, niedersachsen, germany","36"
"19614","münster, nordrhein-westfalen, germany","29"
"19616","albuquerque, new mexico, usa",NULL
"19617","whitewater, wisconsin, usa","20"
"19626","belleville, wisconsin, usa","28"
"19635","aviles, asturias, spain","23"
"19638","winnipeg, manitoba, canada","42"
"19642","assago, lombardia, italy","51"
"19643","calgary, alberta, canada",NULL
"19646","bath, england, united kingdom","29"
"19648","roswell, georgia, usa","27"
"19652","ashburnham, massachusetts,",NULL
"19653","macon, georgia, usa","46"
"19655","castle rock, colorado, usa",NULL
"19659","citronelle, ,",NULL
"19664","katonah, new york, usa","19"
"19679","chicago, illinois, usa",NULL
"19680","powder springs, georgia, usa","43"
"19681","del aire, california, usa","44"
"19684","celina, ohio, usa",NULL
"19685","bremen, bremen, germany",NULL
"19686","bridgeport, connecticut, usa","41"
"19689","brooklyn, new york, usa",NULL
"19693","dresden, sachsen, germany","25"
"19694","sicklerville, new jersey, usa","42"
"19695","reno, nevada, usa",NULL
"19698","weingarten, baden-wuerttemberg, germany","42"
"19699","barcelona, catalunya, spain","39"
"19701","aa, dc, singapore","33"
"19703","ashland, oregon, usa","21"
"19707","san diego, california, usa",NULL
"19709","leesburg, virginia, usa","39"
"19711","katy, texas, usa",NULL
"19713","burlington, ,",NULL
"19714","gresham, oregon, usa","51"
"19715","bozen, trentino alto adige, italy",NULL
"19720","portland, oregon, usa","46"
"19725","seattle, washington, usa",NULL
"19732","clarkston, michigan, usa","35"
"19734","baker city, oregon, usa",NULL
"19742","new york, new york, usa",NULL
"19745","manahawkin, new jersey, usa",NULL
"19750","sevilla, sevilla, spain","23"
"19751","mobile, alabama, usa",NULL
"19753","st.louis, missouri, usa","14"
"19755","melbourne, queensland, australia",NULL
"19760","clemson, south carolina, usa","23"
"19762","thirlmere, new south wales, australia",NULL
"19780","chigwell, essex, united kingdom","45"
"19786","penrith, cumbria, united kingdom","35"
"19789","ottawa, ontario, canada",NULL
"19790","rochester, new york, usa",NULL
"19793","annapolis, maryland, usa",NULL
"19798","jacksonville, north carolina, usa",NULL
"19800","san jose, california, usa","31"
"19801","austin, texas, usa",NULL
"19803","los angeles, california, usa",NULL
"19807","rheinzabern, rheinland-pfalz, germany","35"
"19813","berlin, n/a, germany","35"
"19815","garden city, michigan, usa","36"
"19829","milano, lombardia, italy","24"
"19838","bellingham, washington, usa","21"
"19842","***********, illinois, usa",NULL
"19846","louisville, kentucky, usa","53"
"19856","los altos, california, usa","48"
"19857","troy, alabama, usa","25"
"19858","antigonish co, nova scotia, canada","54"
"19866","toowoomba, queensland, australia","66"
"19874","norcross, georgia, usa","15"
"19875","astoria, new york, usa","43"
"19884","san angelo, texas, usa",NULL
"19885","toronto, ontario, canada","60"
"19886","mankato, minnesota, usa","41"
"19887","toronto, ontario, canada","74"
"19897","brooklyn, new york, usa","56"
"19900","barcelona, catalunya, spain","33"
"19905","mackay, queensland, australia","16"
"19907","los angeles, california, usa",NULL
"19911","sydney, new south wales, australia","37"
"19914","lafayette, california, usa",NULL
"19923","kevelaer, nordrhein-westfalen, germany","23"
"19932","glendale heights, illinois, usa",NULL
"19935","edmonton, alberta, canada","58"
"19945","dundee, n/a, united kingdom","47"
"19952","amsterdam, nord holland, nederlands",NULL
"19953","jersey city, new jersey, usa","49"
"19955","madrid, madrid, spain","34"
"19957","oklahoma city, oklahoma, usa",NULL
"19961","columbus, ohio, usa","61"
"19962","kalamazoo, michigan, usa","20"
"19967","birmingham, england, united kingdom",NULL
"19968","wroclaw, dolny slask, poland","28"
"19969","antelope, california, usa","44"
"19970","san diego, california, usa","34"
"19972","mcdonough, georgia, usa","39"
"19973","helsinki, helsinki, finland",NULL
"19974","bradford, england, united kingdom","30"
"19981","knoxville, tennessee, usa","48"
"19982","chicago, illinois, usa","52"
"19983","genova, liguria, italy","25"
"19984","parma, emilia romagna, italy","19"
"20005","albuquerque, new mexico, usa","22"
"20006","pamplona, navarra, spain","23"
"20011","ramsey, new jersey, usa",NULL
"20015","ketchikan, alaska, usa","26"
"20020","lymington, england, united kingdom",NULL
"20022","winnipeg, manitoba, canada",NULL
"20024","nepean, ontario, canada",NULL
"20027","melbourne, victoria, australia",NULL
"20029","troy, michigan, usa","16"
"20031","subiaco, western australia, australia","66"
"20032","adelaide, south australia, australia",NULL
"20034","basel, basel-stadt, switzerland","33"
"20049","columbus, ohio, usa",NULL
"20052","haar, bavaria, germany","43"
"20054","rosarito beach, baja california, mexico","42"
"20055","le havre, georgia, france","22"
"20056","nottingham, england, united kingdom","15"
"20060","baltimore, maryland, usa","48"
"20062","wieselburg, niederoesterreich, austria","25"
"20064","kansas city, missouri, usa",NULL
"20065","warendorf, nordrhein-westfalen, germany","36"
"20066","helsinki, n/a, finland",NULL
"20071","essex, england, united kingdom","24"
"20074","tampere, n/a, finland","34"
"20077","berlin, berlin, germany","38"
"20082","znuizinbt, fzmnuoi, tdzimi",NULL
"20083","nijmegen, n/a, netherlands",NULL
"20086","canton, michigan, usa","52"
"20088","leicestershire, leicestershire, united kingdom","49"
"20102","winthrop, massachusetts, usa",NULL
"20103","baton rouge, louisiana, usa","50"
"20104","lincoln, nebraska, usa","44"
"20106","lancaster, pennsylvania, usa","31"
"20115","lansdale, pennsylvania, usa","32"
"20118","flushing, ohio, usa",NULL
"20119","manchester, new hampshire,","51"
"20120","columbus, ohio, usa","51"
"20123","peru, illinois, usa",NULL
"20126","batavia, ohio, usa","44"
"20129","duesseldorf, nordrhein-westfalen, germany",NULL
"20142","london, surrey, united kingdom",NULL
"20147","cincinnati, ohio, usa",NULL
"20149","omaha, nebraska, usa","53"
"20150","marlborough, massachusetts,",NULL
"20155","gresham, oregon, usa","59"
"20162","torino, piemonte, italy",NULL
"20164","burnsville, minnesota, usa","71"
"20168","yuma, ,",NULL
"20172","saratoga springs, utah, usa","27"
"20173","san diego, california, usa",NULL
"20175","tujunga, california, usa",NULL
"20176","mcalester, oklahoma, usa","33"
"20177","melbourne, ,","24"
"20180","sacramento, california, usa","36"
"20182","firenze, toscana, italy","35"
"20183","seattle, washington, usa",NULL
"20189","lancaster, pennsylvania, usa",NULL
"20197","hamburg, hamburg,","27"
"20201","grove city, ohio, usa","31"
"20204","waleska, georgia, usa",NULL
"20207","são paulo, sudeste, brazil","30"
"20215","paris, ile de france, france",NULL
"20220","fredrikstad, østfold, norway","18"
"20223","barcelona, barcelona, spain","56"
"20230","batavia, illinois, usa","80"
"20234","bilbao, bizkaia,","44"
"20235","minneapolis, minnesota, usa",NULL
"20239","west end, brisbane, queensland, australia","22"
"20240","telde, las  palmas, spain","28"
"20244","trier, rheinland-pfalz, germany","28"
"20245","st. louis, missouri, usa",NULL
"20248","fruitland park, florida, usa",NULL
"20250","moreno valley, california, usa","36"
"20251","jamestown, ,",NULL
"20254","astoria, new york, usa","33"
"20263","melbourne, victoria, australia",NULL
"20265","tampa, florida, usa","29"
"20266","encinitas, california, usa","51"
"20288","santa rosa, california, usa",NULL
"20294","san diego, california, usa",NULL
"20297","gaithersburg, maryland, morocco",NULL
"20300","plantation, florida, usa","30"
"20306","portland, oregon, usa","51"
"20309","east peoria, illinois, usa","43"
"20313","prince george, british columbia, canada",NULL
"20319","canyon country, california, usa","26"
"20320","sydney, nsw, australia","61"
"20321","berkeley, california, usa",NULL
"20325","lawrence, kansas, usa","23"
"20326","denton, texas, usa","70"
"20329","mesa, arizona, usa",NULL
"20330","qualicum beach, british columbia, canada",NULL
"20332","mountain view, california, usa","39"
"20334","london, ontario, canada","24"
"20336","ballston spa, new york, usa","32"
"20337","victoria, british columbia, canada","16"
"20339","sydney, new south wales, australia","29"
"20342","york, n/a, united kingdom","14"
"20345","vancouver, british columbia, canada","22"
"20347","st. lô, normandy, france","45"
"20349","laramie, wyoming, usa","42"
"20350","uss monterey, virginia, usa","29"
"20351","saskatoon, saskatchewan, canada",NULL
"20352","washington, dc, usa",NULL
"20360","hamilton, ontario, canada",NULL
"20361","st louis, missouri, usa","29"
"20373","athens, attica, greece","32"
"20378","munich, bavaria, germany",NULL
"20388","louisville, colorado, usa","40"
"20389","massillon, ohio, usa","32"
"20390","jena, thueringen, germany","37"
"20391","bismarck, north dakota, usa","16"
"20392","brunswick, maine, usa",NULL
"20397","austin, texas, usa","25"
"20401","graz, steiermark, austria","25"
"20403","san vito al tagliamento, friuli venezia giulia, italy","25"
